,Genre,Track Name,Track ID,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability
8961,punk,Dead Tired,6rCCIxfPqDispLNSLIkFow,0,-4.652,150.962,121276,0.98,9,0.706,0.0649,0.162,0.202
8962,punk,Crew You,0NOeQZv6Q7lPw8M0fEFwB4,33,-2.989,154.904,111453,0.987,8,0.00129,0.0544,0.863,0.42
8963,punk,Digital Age,4pprChQhkVWMjpYfMkGiWd,12,-3.319,180.048,185763,0.962,1,3.73e-06,0.111,0.636,0.396
8964,punk,The Zookeeper's Boy,007pucQ12P53YHzaqfRGnV,0,-6.915,120.853,283067,0.796,5,2.67e-06,0.0312,0.557,0.54
8965,punk,I Wanna Be Your Dog,672N8DGGTOLCOgWe0koX5g,61,-8.708,120.722,188560,0.871,4,0.155,0.0354,0.107,0.527
8966,punk,Moon,1ca57BYJIQnMtxI0qzL2tU,19,-4.956,174.972,113120,0.981,1,0.136,0.0915,0.113,0.296
8967,punk,Jamestown,3yLRicditYnXGRiv4jOOnu,0,-3.186,94.102,180141,0.962,8,0.000638,0.048,0.516,0.53
8968,punk,Drown In My Mind,1i2t3VyIcsAonPhK6wjuJp,36,-5.691,134.992,180083,0.833,7,0.0,0.039,0.447,0.54
8969,punk,Superman,6cL7NCFSvqWrBH5r4mkvVV,60,-3.946,194.902,185600,0.935,2,0.000141,0.0538,0.901,0.436
8970,punk,9mm and a Three Piece Suit,0TBEx3nrsV7gnEL3gQPj9W,45,-5.53,136.03,116947,0.961,2,0.00282,0.101,0.821,0.541
8971,punk,My Heroine,5U2p81vdlp2saDTIvk0Lnb,0,-2.572,154.117,207587,0.823,4,8.15e-05,0.0323,0.162,0.412
8972,punk,My Love for Evermore,1pGUl6SIkUG2eOAOwMN82W,43,-8.151,107.264,204160,0.617,9,5.82e-05,0.0296,0.535,0.668
8973,punk,Nobody,29sfvaWezQSwXxL5SOqJiY,0,-5.809,171.021,185880,0.967,10,0.000845,0.15,0.15,0.388
8974,punk,Neat Neat Neat,5GXPPOmtympg9ul3hNQqW4,0,-8.388,88.156,163347,0.87,1,0.0,0.0585,0.538,0.439
8975,punk,100 Proof,4LTMXBqTOSlk75CYq7YfPl,0,-2.968,115.975,150467,0.994,5,0.00566,0.0424,0.747,0.525
8976,punk,Step Down,2t4jzAAzlt4BasOuHPrJ0k,0,-7.682,179.857,190267,0.852,7,0.274,0.0754,0.524,0.297
8977,punk,Sad Song (feat. Elena Coats),05CrK6Q5VGtfPDtyQFJ4Kf,73,-5.44,85.024,226330,0.526,1,0.0,0.0251,0.249,0.512
8978,punk,Kicking,6uWV09syluMJlYbAHgLRhn,29,-4.982,140.3,155102,0.83,9,0.465,0.0628,0.321,0.231
8979,punk,Los Angeles,75a66iUfwKdJb5n9juvXRI,48,-5.829,92.622,144787,0.755,2,1.9e-06,0.0276,0.645,0.614
8980,punk,F.C.P.R.E.M.I.X.,4OsLDuaH0bWR6xM6nj66F8,56,-5.531,167.876,237680,0.891,9,9.75e-06,0.0702,0.511,0.226
8981,punk,K6,3JeMY2mw8gN7aOnBaqipwj,0,-3.997,94.987,147453,0.972,9,0.000141,0.0341,0.696,0.501
8982,punk,The Passenger,6pkv89yzv9kw6Vxhz8nSIH,50,-3.439,134.785,280827,0.922,0,6.93e-06,0.0534,0.709,0.481
8983,punk,Corona,2LUVo82IKIpCuBNSaqF0G8,54,-10.196,130.425,145533,0.913,7,0.267,0.0343,0.977,0.47
8984,punk,Thrash Unreal,3c3XnCPwxGhQEHFxxjQcWe,56,-3.583,124.877,254200,0.839,5,0.0574,0.0483,0.637,0.555
8985,punk,The Moon Is Down,3DIm2iPXGWHacY6uFpNBGk,38,-3.812,143.864,192293,0.947,1,0.00313,0.0691,0.265,0.339
8986,punk,We Are the Water,2wsVadIYDm9lx8agwDRfYX,11,-5.091,154.111,251225,0.837,8,0.554,0.0609,0.745,0.562
8987,punk,Ambulance vs. Ambulance,2ixtfTdLKJxZiDEPk7ykHt,30,-2.985,122.976,175000,0.995,1,0.0,0.268,0.173,0.554
8988,punk,Lights And Sounds,4XOZaPYeMn9hcbpyS90NnD,59,-3.675,167.819,208187,0.972,11,0.0,0.116,0.387,0.344
8989,punk,North Hansen,1rFAsjnUBFl9errXrpDs1b,25,-4.399,129.724,245108,0.856,9,0.0,0.0877,0.285,0.362
8990,punk,I Dance to Trance in Garbage Bag Pants,6ciKUowmuLiaK4txVUI76k,0,-2.641,116.005,97253,0.995,7,0.0,0.139,0.381,0.301
8991,punk,All You Wanted By Michelle Brance,24K0lGzDC9vo1xTbIfcgok,7,-4.718,140.023,205300,0.913,2,0.0,0.0368,0.545,0.52
8992,punk,Lust For Life,0kvH59HS2T2m4bsXJhBGNC,48,-4.329,101.285,312040,0.976,9,2.47e-06,0.0483,0.714,0.372
8993,punk,Reach Beyond the Sun,1Y5q4xSO1mljHREaBQ9Azc,18,-3.371,170.992,180667,0.993,7,0.0,0.194,0.051,0.114
8994,punk,Hope For Us,2bhMvw4ZILdxeEVt9bXHAq,30,-5.364,135.97,250467,0.741,9,0.000351,0.0306,0.716,0.654
8995,punk,Revolution,3Aj9YBpLwMSqe55JNLhNQM,49,-3.393,103.972,144667,0.963,0,0.0,0.0397,0.633,0.627
8996,punk,Stormy Weather,16iHKHntBCwYceQ5r7oE2p,16,-5.34,175.943,189459,0.791,2,1.17e-06,0.0379,0.249,0.495
8998,punk,Fat Lip,3tWudnj1NK7YUfnR91nezW,46,-5.703,98.069,178321,0.846,9,0.0,0.0557,0.582,0.515
8999,punk,Overthinking,4uQ3AoIi4pDM1qmxrw7qiA,22,-4.366,194.968,180869,0.939,2,0.000707,0.0987,0.626,0.392
9001,punk-rock,Flavor Of The Weak,1UkMAtLU8NxsddE7j4zXGO,62,-1.946,151.944,188840,0.967,10,1.74e-05,0.0644,0.488,0.39
9002,punk-rock,After Midnight,1oRXq9KvTvZQ0yXvO6OBXE,0,-5.068,167.992,206133,0.871,9,6.97e-06,0.0466,0.894,0.539
9003,punk-rock,Killboy Powerhead,2b2HreJQO5VdlTvdez4KQc,0,-6.954,106.072,122707,0.885,4,0.0,0.0343,0.859,0.313
9004,punk-rock,Rollin' (Air Raid Vehicle),2NtHnycqrON34GGxETv0C9,34,-8.163,96.198,216387,0.831,9,0.0,0.11,0.737,0.61
9005,punk-rock,The River,4C5h4wBpxB1KKsglKI5zVW,0,-2.21,161.954,195680,0.945,1,0.0,0.138,0.455,0.439
9006,punk-rock,Sonic Reducer,678Fh7cIfN1sLqxsj5sc2G,51,-8.907,88.936,189333,0.891,1,0.00379,0.139,0.427,0.403
9007,punk-rock,Sorrow,2ccdGN0u41iaveyQeae9Iy,0,-4.851,140.113,201173,0.924,0,4.21e-06,0.0495,0.861,0.516
9008,punk-rock,Olympia WA,0WJEXCpCwMf0xnn0sOl5CY,0,-4.613,166.919,210627,0.959,7,0.0,0.107,0.643,0.423
9009,punk-rock,Stand By Me,4jpYBxEFpa1Rdw1yAXVSAZ,51,-6.976,125.566,187827,0.892,3,0.0,0.265,0.357,0.478
9010,punk-rock,Sometimes,67DcrieyzH7kOJUqbAov3L,37,-8.247,105.55,68933,0.945,0,0.0277,0.0424,0.909,0.345
9012,punk-rock,Dressed To Kill,55gQmusWTwyBuLdUjTPzUd,27,-3.95,163.192,209293,0.962,9,0.000253,0.0521,0.611,0.426
9013,punk-rock,"A Little Less Sixteen Candles, A Little More ""Touch Me""",3IcGfl8jVOapoWGRV9QP3u,38,-3.224,133.083,170280,0.897,7,0.0,0.0615,0.717,0.544
9021,punk-rock,"Sugar, We're Goin Down",2TfSHkHiFO4gRztVIkggkE,77,-4.784,162.011,229093,0.842,7,0.0,0.0843,0.574,0.494
9022,punk-rock,Carousel,0kVAYqUJ4uDt0R1WjVCTLY,0,-6.802,103.013,190800,0.829,2,7.38e-05,0.0363,0.35,0.261
9024,punk-rock,Sheena Is A Punk Rocker (Remastered Single Version),0YtWcn3sML3TB8Wo4qcKd0,0,-2.525,176.655,166240,0.928,0,0.0,0.0326,0.823,0.507
9030,punk-rock,21st Century Breakdown,0RT1qESYHlNcUJI0Yo5Hzl,56,-3.105,114.944,309107,0.963,1,0.0,0.0473,0.407,0.298
9031,punk-rock,Original Prankster,20BpvfS6lIbi083TyPePMn,0,-4.21,146.742,220960,0.872,2,6.75e-06,0.0342,0.96,0.665
9032,punk-rock,Ruby Soho,6zOlYzDyJifRMxim69LoWj,0,-5.381,161.842,157533,0.938,7,0.00218,0.0432,0.961,0.505
9033,punk-rock,Modern Man,5SaorWKq76nIGp9jQ03XDQ,0,-3.475,158.889,118427,0.984,8,0.0,0.124,0.434,0.276
9037,punk-rock,I'd Do Anything,5KCPpfk3qfw2Gd9DRMCq8Y,1,-6.86,169.088,197640,0.917,8,0.0,0.133,0.563,0.395
9039,punk-rock,Holiday In Cambodia,0uzyN8QWbPGpOQLAXh27El,0,-5.371,197.708,224867,0.927,7,0.00044,0.0741,0.5,0.133
9040,punk-rock,Knowledge,1SCJCsVBXtHbeqfXYH4Q66,0,-4.269,92.027,102107,0.947,5,6.52e-05,0.119,0.51,0.42
9041,punk-rock,Staring At the Sun,5HJek8cnHgsGwNi4LAgzQX,0,-3.982,88.058,132773,0.952,0,0.0,0.246,0.761,0.394
9042,punk-rock,Rockaway Beach - 2002 Remaster,6GoABcYvOygDUIux8cq4gU,26,-5.347,187.395,126560,0.873,9,5.27e-05,0.0512,0.877,0.471
9043,punk-rock,Clampdown - Remastered,66MwdlxiFMZ8TJGLEJnS7x,48,-7.61,145.334,229213,0.723,2,8.72e-05,0.0934,0.889,0.676
9044,punk-rock,A Love Like War,6wxjQM03PLCihSZNCPG1sW,0,-3.501,161.988,213747,0.987,5,1.61e-06,0.12,0.647,0.462
9047,punk-rock,Self Esteem,6qpN7PrkVsP3N3xO7WlCaw,2,-7.595,104.56,257827,0.862,0,0.0,0.0476,0.706,0.488
9050,punk-rock,Hero Of War,22RL4lzefDSzguxQ5zvYH3,2,-7.022,76.949,253080,0.418,4,0.0,0.0293,0.251,0.637
9053,punk-rock,Give Me Novacaine / She's a Rebel,11I3KKHv7g2pXiuqRDabRA,57,-3.533,154.795,326200,0.949,9,1.78e-05,0.0784,0.65,0.312
9054,punk-rock,The Rock Show,2ydUT1pFhuLDnouelIv4WH,67,-4.563,193.155,171600,0.959,9,0.0,0.0869,0.83,0.41
9056,punk-rock,The Passenger,3yP0cohcr97BUNJcgvmSVg,10,-8.098,134.937,284067,0.846,0,0.0,0.0457,0.738,0.5
9057,punk-rock,Famous Last Words,2d6m2F4I7wCuAKtSsdhh83,70,-3.679,122.252,299227,0.883,2,0.000152,0.106,0.309,0.467
9058,punk-rock,I'm so Bored With the U.S.A. - Remastered,7huEQzMmMbyDsfTOHQKZ2k,22,-6.943,196.682,144600,0.862,9,0.0156,0.0509,0.599,0.31
9059,punk-rock,Every Time I Look For You,454rgkCAVlxitK2iafvl27,0,-4.247,128.267,185693,0.938,11,0.0,0.0441,0.676,0.503
9060,punk-rock,Last of the American Girls,5Rjm3VIMlxAEIEy5gU2bF7,54,-4.089,121.597,231027,0.923,11,0.000164,0.0282,0.775,0.526
9061,punk-rock,Dirty Little Secret,5lDriBxJd22IhOH9zTcFrV,69,-4.251,143.85,193653,0.954,10,5.38e-06,0.044,0.458,0.465
9062,punk-rock,Cretin Hop - 2002 Remaster,4NQsiUs19mK6Hv1B2Hlssm,30,-4.401,185.221,115920,0.931,9,0.00209,0.0363,0.863,0.439
9063,punk-rock,A Decade Under The Influence,6b32MS6bkFRyvSovIqXrIT,0,-4.729,156.031,247760,0.904,9,0.0,0.0765,0.607,0.491
9064,punk-rock,Backseat Serenade,2FtfuzAnSkGI0wphYtQFvT,0,-3.7,140.07,201076,0.965,6,3.06e-05,0.0456,0.483,0.512
9065,punk-rock,The Party Song,2Q3FJOefslKB30ubrYiRjK,0,-4.068,117.714,139200,0.94,11,0.0,0.156,0.888,0.343
9067,punk-rock,Brain Stew,1nLnpLXvl68RZCSjfkyiaa,67,-5.429,75.958,193000,0.543,1,2e-05,0.302,0.337,0.559
9068,punk-rock,Collapse (Post-Amerika),5X7DkGvoXQ2WcE8Q6ZbVg3,0,-2.877,157.541,199000,0.974,6,2.74e-06,0.0962,0.566,0.379
9069,punk-rock,Bob,4Xg2PE0gXSP2MrCNBEKfMM,0,-4.194,90.315,122520,0.847,0,0.0,0.0575,0.631,0.545
9070,punk-rock,Nine in the Afternoon - Single Mix,1S30kHvkkdMkcuCTGSgS41,64,-5.75,155.189,191560,0.689,10,0.0,0.0365,0.397,0.405
9072,punk-rock,May 16,2C4ARHS1GUDDdaIpl7tAay,0,-4.675,103.95,176960,0.985,2,0.00027,0.0787,0.371,0.337
9073,punk-rock,In Too Deep,68pN2UQYhwQgPy7VrCFKuV,5,-5.885,116.041,207093,0.835,9,0.0,0.0504,0.749,0.566
9074,punk-rock,Journey to the End of the East Bay,2wVn679VIJYRwD8Enckv67,0,-6.869,170.13,191600,0.929,0,5.62e-05,0.0683,0.582,0.479
9075,punk-rock,1985,4UuHWIkAWnN176A2rx7YFB,59,-4.422,119.955,193000,0.878,4,0.0,0.0665,0.853,0.607
9076,punk-rock,Stay Together For The Kids,6sA2vXE2gI7V06zrOcbCBr,0,-4.618,145.143,232520,0.793,2,1.12e-05,0.034,0.243,0.515
9079,punk-rock,Motivation,6CSEXXAg0IN9ZnEfhzDyh1,0,-6.326,168.328,169960,0.887,4,0.0,0.109,0.853,0.505
9080,punk-rock,Damned If I Do Ya (Damned If I Don't),1Syt5ha5JwmITVoQxEh1gm,0,-4.018,126.022,187000,0.902,4,0.0,0.0569,0.657,0.554
9081,punk-rock,The Longest Line,1MWMUrsjipGkq9G01vtXAu,0,-4.411,173.538,125093,0.914,0,0.0,0.0795,0.778,0.499
9082,punk-rock,Los Angeles Is Burning,27KrzUfX8fHDEYyvmZdrqa,0,-3.302,163.148,203733,0.963,0,0.000131,0.0403,0.644,0.417
9083,punk-rock,Almost,6TclVCUxDQm9s3Bey6Ao8H,60,-4.019,139.966,206160,0.882,11,0.0,0.0394,0.64,0.546
9084,punk-rock,Right Now,3iwsyTZzOWHZbHffBEyi1N,56,-3.322,116.273,167200,0.967,8,7.41e-06,0.0392,0.731,0.524
9087,punk-rock,Up All Night,1SMBOtYCUd65fF4pYMdL7t,0,-6.217,156.06,199627,0.869,9,2.25e-05,0.0519,0.423,0.48
9088,punk-rock,The Phoenix,7jwDuO7UZvWs77KNj9HbvF,68,-2.991,138.063,244960,0.964,4,1.57e-06,0.072,0.41,0.562
9090,punk-rock,Holiday / Boulevard of Broken Dreams,0MsrWnxQZxPAcov7c74sSo,70,-3.451,167.086,493400,0.827,8,2.55e-06,0.0362,0.45,0.29
9091,punk-rock,Perfect,2TeiKDPE3RdamZG0pp5okI,1,-4.877,156.208,277027,0.672,3,0.0,0.0405,0.557,0.494
9092,punk-rock,Man Overboard,3J0sfzpFmIGyy826HT3lL4,0,-4.24,195.618,166693,0.911,7,6.38e-06,0.0619,0.672,0.214
9094,punk-rock,Sassafras Roots,4oqF9y2thGJh7hFd1hqItt,54,-5.104,182.451,157627,0.97,8,0.00479,0.0409,0.881,0.172
9095,punk-rock,American Jesus,3qriuhIxVQXmdHRIIzP4Fe,0,-9.927,181.712,197533,0.948,9,0.0,0.0382,0.628,0.392
9096,punk-rock,"Dear Maria, Count Me In",18HtrVceFUqG9aukMZN2et,0,-3.126,181.014,182827,0.896,2,0.0,0.0795,0.569,0.465
9097,punk-rock,Beat on the Brat - 2001 Remastered Version,3HVUvLe8yJ4WXLNMmfuisL,0,-5.914,156.337,152880,0.815,4,0.0387,0.036,0.929,0.631
9098,punk-rock,"Swing, Swing",4jVhSbMMHctghoOTFuLPB2,4,-5.888,127.946,233267,0.691,7,0.331,0.0306,0.367,0.54
9100,r-n-b,Barbie Dreams,6Poyf51k7W3NKnsGwAI90B,66,-4.134,88.003,279867,0.787,8,0.0,0.334,0.702,0.855
9101,r-n-b,Hard to Do,4p5PMH5fh01p0VeLIyeTei,47,-8.255,144.993,238267,0.425,2,0.0,0.193,0.107,0.566
9102,r-n-b,Hol' Up (feat. Yo Gotti),1FnJGm1oFfs927ppj4deHe,39,-4.406,140.07,239482,0.588,0,0.0,0.136,0.891,0.866
9103,r-n-b,Ocean (feat. Jacquees),2yI8omCrTAyrTcK7NRppu7,62,-17.696,133.858,219437,0.264,1,0.0,0.186,0.341,0.709
9104,r-n-b,Feel A Way,3c7bUle1w9SAchAFUZ9n3o,0,-8.419,74.962,206667,0.579,7,0.0753,0.146,0.352,0.537
9105,r-n-b,Last Cigarette,0GteMc3A6Mo2BNvvLz4Z8B,34,-6.934,119.861,224507,0.628,9,0.0,0.0547,0.408,0.728
9106,r-n-b,BDY on Me,4N1r0Iiy853aVbYmSXvYli,49,-9.854,99.999,170463,0.495,8,9.54e-05,0.0384,0.444,0.729
9107,r-n-b,HEARD ABOUT US,4imKIkVUzP2Qmf4QeMGrPQ,48,-9.867,116.919,190027,0.437,11,0.0,0.14,0.198,0.683
9108,r-n-b,One In A Million,03ZtlmARAMWhAgZSIs6Fes,60,-6.078,99.999,243227,0.794,11,2.86e-06,0.0364,0.65,0.763
9109,r-n-b,Canceled,3TOfcOKNuu6ZPZXJie5msH,69,-5.173,94.034,183960,0.611,5,0.0116,0.0983,0.11,0.767
9110,r-n-b,Return of the Mack,3jDdpx9PMlfMBS5tOBHFm9,72,-5.379,95.487,213093,0.833,2,0.0,0.108,0.612,0.715
9111,r-n-b,Only Love,3ikWUJso9QP3frQKgBM03p,41,-5.807,114.964,226427,0.753,11,0.0,0.101,0.828,0.589
9112,r-n-b,Nikes,19YKaevk2bce4odJkP5L22,72,-9.637,137.811,314075,0.394,8,0.000239,0.0864,0.118,0.543
9113,r-n-b,Crush,3Txcx4jhuiTZSvhAL0WaRc,61,-10.144,130.031,243133,0.414,9,3.78e-06,0.0498,0.355,0.678
9114,r-n-b,Never Make A Promise,0YPUjnI3WAkJPAsPkantHe,43,-8.157,113.228,328400,0.471,9,0.0,0.0285,0.468,0.733
9115,r-n-b,Sip,7xHDuriXFKJtPTJ84wLM0y,46,-8.107,105.04,197285,0.448,11,0.0,0.0791,0.197,0.686
9116,r-n-b,Blind,0lTKZQUJ7e5qMJCAbXrmyn,33,-4.715,181.429,301330,0.54,9,0.0,0.099,0.351,0.359
9117,r-n-b,2,2YyNFk4HBKXrqgsvPDNJtO,56,-7.401,149.975,188987,0.448,6,0.0184,0.148,0.429,0.794
9118,r-n-b,"Every Time I Close My Eyes (with Mariah Carey, Kenny G & Sheila E.)",2ezqQeBiC72gwMJoO4w1hA,62,-7.702,143.674,296267,0.417,5,0.0,0.025,0.279,0.655
9119,r-n-b,Baby I'm Ready,3efy0g1He1zJ4B94VMbbBo,53,-9.697,121.844,322200,0.317,5,0.0,0.0405,0.43,0.781
9120,r-n-b,You Changed Me (feat. Chris Brown),6za48riBTylMJHsf4AJPxK,50,-6.578,137.967,242267,0.65,11,0.0,0.252,0.531,0.696
9121,r-n-b,If I Ever Fall In Love,1jCsCYgzQQHk3bDJDuFbNi,56,-11.232,143.994,189027,0.205,6,0.0,0.038,0.42,0.402
9122,r-n-b,Legacy,3TaB7A1jlJJW2fWbdkscIh,38,-7.054,101.913,251160,0.547,8,0.0,0.0748,0.443,0.681
9123,r-n-b,Sure Thing,0JXXNGljqupsJaZsgSbMZV,74,-8.127,81.0,195373,0.603,11,0.000311,0.0989,0.504,0.684
9124,r-n-b,Part II (On The Run),2gSh6B45bWv4gDOhawR8C2,49,-5.732,86.997,333747,0.636,8,0.0,0.0939,0.351,0.6
9125,r-n-b,Anything,0336UwEBwBBao8uWCuugYr,57,-4.711,151.582,149320,0.488,0,0.000647,0.327,0.549,0.665
9126,r-n-b,I Know What You Want (feat. Flipmode Squad),0YImOCkIJ2PWhCXaURCZnY,66,-4.315,85.996,324307,0.759,6,0.0,0.306,0.518,0.648
9127,r-n-b,Ballin,0YclWqGe9XpQBx3gwAyyJJ,43,-4.268,78.059,219333,0.57,1,1.08e-06,0.248,0.519,0.763
9128,r-n-b,Stuck - Remastered,0kXWFU0hKSPHfBKTpbzhBB,20,-6.336,139.84,180857,0.653,4,0.0,0.0552,0.283,0.582
9129,r-n-b,Frontin' (feat. Jay-Z) - Club Mix,0iFOG4Ki9aDmJUYUFHQlPG,65,-5.913,102.009,236507,0.404,9,1.57e-06,0.13,0.759,0.894
9130,r-n-b,How Dat Sound (feat. 2 Chainz & Yo Gotti),2ciMN5X2mLSwwnTX2V8oVS,43,-3.533,144.927,238658,0.625,5,0.0,0.24,0.647,0.767
9131,r-n-b,Hey Daddy (Daddy's Home),14k416suPcOHMZ7HyGWtxh,0,-4.262,95.975,224093,0.698,11,0.0,0.0286,0.352,0.59
9132,r-n-b,My Lovin' (You're Never Gonna Get It),3R97rNX7JnmshCWBwOSFet,57,-5.519,98.055,281613,0.839,8,9.31e-06,0.0613,0.461,0.767
9133,r-n-b,Pretty Little Birds (feat. Isaiah Rashad),1IgePMOW0qEe1AViWgkal9,58,-7.689,89.712,245947,0.518,10,0.00314,0.197,0.356,0.529
9134,r-n-b,Make You Mine,3yXHRnPkqy3f5bLcXgaR9V,41,-5.343,101.826,221053,0.802,7,0.0,0.0975,0.58,0.638
9135,r-n-b,Flawless Remix (feat. Nicki Minaj),0zVMzJ37VQNFUNvdxxat2E,66,-7.273,136.801,234413,0.659,8,8.33e-06,0.215,0.457,0.639
9136,r-n-b,"10,000 Hours",6d1fGqMtdUEuHqFSDMlR0N,56,-8.155,122.144,230240,0.405,5,0.0,0.0464,0.244,0.598
9137,r-n-b,Inner City Blues,5lpoNwYR4ZIUEHiWSWdzmJ,42,-11.373,94.038,293453,0.532,7,0.0279,0.0643,0.541,0.741
9138,r-n-b,Destiny,2NaNrX68wnVY9IaAkCtmTD,0,-16.352,72.193,231019,0.333,5,0.0,0.15,0.634,0.553
9139,r-n-b,It's A Man's World/Sleeping With The One I Love - Recorded at Spotify Studios NYC,1qX2eMwJzsQdhPg2CrmC1r,30,-6.442,93.866,362603,0.281,10,2.94e-06,0.0716,0.339,0.504
9140,r-n-b,No Don,77QtEQXWDswYVx1kwxLMU9,58,-6.525,106.116,232000,0.56,5,0.0,0.231,0.578,0.651
9141,r-n-b,I Don't Even Know Why Though,3H2OWez1soN1GT4me4j53A,50,-5.842,137.046,202864,0.505,5,0.00037,0.0456,0.474,0.605
9142,r-n-b,Ol Skool (feat. Jeremih & DeJ Loaf),6YZIfDTudlhujjYvuYV8NM,37,-7.408,120.007,311311,0.563,4,2.98e-06,0.321,0.426,0.519
9143,r-n-b,Heartbreak Hotel (feat. Faith Evans & Kelly Price),4J9u7UsXH7F6sFI32KnYuP,53,-7.616,133.816,281493,0.535,3,0.0,0.0588,0.664,0.724
9144,r-n-b,Back 2 Life,1Za9Wnd3B2vzQEtv6aa0qD,30,-9.859,94.32,241280,0.452,5,0.0,0.0719,0.109,0.332
9145,r-n-b,Saturnz Barz (feat. Popcaan),7l9CE3wmEGOUYw1j4ETjnL,65,-5.878,80.051,181907,0.621,6,0.0,0.113,0.213,0.383
9146,r-n-b,Wild Thoughts,19QhvsMkg4q3SAhOkI0yIQ,45,-9.492,97.82,187376,0.599,9,0.0,0.0806,0.132,0.566
9147,r-n-b,Say Less (feat. Ty Dolla $ign),0ygfSHAl7aW40FHDQjSsD8,49,-5.289,99.996,196571,0.608,9,0.0,0.0574,0.59,0.843
9148,r-n-b,She Lovin It,1jQjQZXwyPfwimdPRMm7MB,45,-5.393,155.738,189080,0.693,1,4.4e-06,0.147,0.503,0.575
9150,r-n-b,Rain,4G1qRhOk1YY0kewtMaCrMC,59,-10.443,138.151,264507,0.486,4,3.86e-06,0.0278,0.146,0.643
9151,r-n-b,Stay the Night,0JADBJ42q1ab92VOULBh9V,48,-11.769,93.002,261640,0.422,9,0.117,0.0352,0.604,0.746
9152,r-n-b,Don't Touch My Hair (feat. Sampha),2TyCAfhwu5tRqFW8VnGMIL,58,-7.061,90.997,257547,0.411,0,0.00135,0.0557,0.397,0.823
9153,r-n-b,Drama,79oSqzVw9WERk50hIpg4ps,38,-10.31,117.315,186747,0.42,6,0.0,0.157,0.411,0.654
9154,r-n-b,Undercover,6krNSTegkvGMmdIUOUEQH1,55,-4.768,145.025,183280,0.593,0,0.0,0.0397,0.721,0.721
9155,r-n-b,Heartbreak on a Full Moon,6bSLDFKAqEIItAGrdoygwY,47,-7.617,87.988,246523,0.576,4,4.63e-06,0.0651,0.692,0.613
9156,r-n-b,Fall,4ou5xyFUJX4VwX76tw1qb1,63,-3.535,105.952,240000,0.675,5,0.0,0.0566,0.794,0.928
9157,r-n-b,Wanna Be Yours,7Melstmvvk0cbColWr2uxC,0,-6.544,171.767,247410,0.653,0,3.47e-05,0.418,0.649,0.378
9159,r-n-b,I Will Always Love You,4eHbdreAnSOrDDsFfc4Fpm,76,-12.518,66.98,271093,0.214,4,5.3e-06,0.0356,0.108,0.306
9160,r-n-b,Juicy Booty (feat. Jhené Aiko & R. Kelly),3yS1KGdl2VA5bMBhqoOVLc,53,-6.285,95.498,273279,0.598,11,0.0,0.0637,0.731,0.756
9161,r-n-b,You Make Me Wanna...,47TqCCnEliDp8NRDyIQoQq,67,-7.577,164.088,219120,0.639,5,0.0,0.0539,0.922,0.761
9162,r-n-b,No Love,7ewfvLrlI0VNht4vEnoTMh,64,-7.982,130.967,276080,0.615,0,0.0,0.153,0.344,0.462
9163,r-n-b,Hurt You,0kPG08PxHfMDhoibMRcTpz,41,-5.241,89.981,250080,0.7,6,0.0,0.0386,0.353,0.622
9164,r-n-b,I Like The Way,0flZtKtmkZMNqFF7V7Yfmu,55,-5.109,104.086,350267,0.692,1,0.0108,0.0333,0.732,0.724
9165,r-n-b,Losing,3F1gjSkTX9kvxOo6BnlRNd,55,-12.424,57.0,225780,0.349,4,0.00024,0.315,0.134,0.422
9166,r-n-b,Stay Ready (What A Life),5nkUIVKqOqdpB6ApKgEMkv,63,-11.548,82.887,382760,0.493,8,0.00366,0.29,0.308,0.347
9167,r-n-b,Come Thru,3BFrR2hemusNSuiuNWXUqO,66,-7.369,111.996,291500,0.552,11,0.0,0.0475,0.582,0.725
9168,r-n-b,Refill,2k9cDkVumJEtoBASCPIiFw,47,-4.063,128.064,240133,0.536,0,0.0,0.0336,0.257,0.425
9169,r-n-b,Vault,70HkIp80HSqDJsXY1oUd1x,32,-8.812,77.285,251387,0.307,11,0.00136,0.0285,0.0431,0.552
9170,r-n-b,Show and Tell (feat. Eric Bellinger),4Ck5zhEm5Y53OTValKgrz7,41,-6.835,88.042,188864,0.726,8,0.0,0.269,0.699,0.683
9171,r-n-b,Date Night (Same Time) [feat. Chris Brown],0wUB0w6d8eWcreo4G9jTLl,50,-5.707,129.903,226088,0.67,9,0.0,0.147,0.765,0.791
9172,r-n-b,Andromeda (feat. DRAM),2C0KFbb4v9CNWR5c9jWcKC,64,-9.021,130.084,197547,0.472,0,0.0322,0.0475,0.257,0.788
9173,r-n-b,Boo Thang,4UQObdLnavFq651Qdu2t6Z,53,-6.911,125.172,271293,0.692,2,0.0,0.0568,0.665,0.772
9174,r-n-b,Pink Matter,1fOkmYW3ZFkkjIdOZSf596,64,-11.012,176.569,268813,0.233,11,0.000322,0.0587,0.494,0.392
9175,r-n-b,Supermodel,5wTVNpi5WDByxBgKgUE6MU,64,-8.874,119.235,181120,0.442,6,0.0,0.289,0.253,0.612
9176,r-n-b,No Air (feat. Chris Brown),1jUA4rb6ZCv4gby4YU53xq,73,-4.978,160.033,264373,0.759,8,0.0,0.199,0.328,0.466
